file_name,block_instructions,target_example,thisN,thisTrialN,thisRepN,target_presence,opacity_1,opacity_2,opacity_3,opacity_4,opacity_5,opacity_6,opacity_7,opacity_8,opacity_9,opacity_10,opacity_11,opacity_12,n_distract,n_items,target_ori,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,WelcomeText.started,key_resp_2.started,Welcome.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,InformedConsent.started,text_4.started,InformedConsent.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,key_resp_4.started,example_target.started,text_3.started,blocks.key_resp_4.keys,blocks.key_resp_4.rt,blocks.key_resp_4.duration,FixCross.started,fixCross.started,FixCross.stopped,Stimulus.started,key_resp.started,Stimulus.stopped,practice_trials.key_resp.keys,practice_trials.key_resp.corr,practice_trials.key_resp.rt,practice_trials.key_resp.duration,BlankScreen.started,text.started,text.stopped,BlankScreen.stopped,fixCross.stopped,ExperimentStart.started,text_2.started,key_resp_5.started,ExperimentStart.stopped,blocks.key_resp_5.keys,blocks.key_resp_5.rt,blocks.key_resp_5.duration,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thanks.started,ThankYou.started,key_resp_3.started,Thanks.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,leeftijd,gender,links/rechtshandig,date,expName,expVersion,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03030430000035267,0.04910860000018147,0.04910860000018147,27.869071000000076,space,27.803749100000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816,24,M,R,2026-02-25_11h40.07.219,VisualSearch_2526_3,,2025.2.4,2026-02-25 11h40.07.545474 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.869201400000293,27.87815240000009,32.07145639999999,y,4.187226600000031,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816,24,M,R,2026-02-25_11h40.07.219,VisualSearch_2526_3,,2025.2.4,2026-02-25 11h40.07.545474 +0100,
vertical.xlsx,The target is tilted.,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,135,space,4.653314399999999,None,0,1,0.627747399999862,None,,,,0,0,0,1,0,0,0,7,,,,,36.80781960000013,,,,,,,,,,,,,,,32.11040520000006,32.11040520000006,32.11040520000006,space,4.653314399999999,None,36.801555400000325,36.80781960000013,37.28726130000041,37.29252830000041,37.31151740000041,37.95469160000039,0,1,0.627747399999862,None,37.954882400000315,37.970123700000386,38.17013810000026,38.15402970000014,,,,,,,,,,,,,,,,,,,,816,24,M,R,2026-02-25_11h40.07.219,VisualSearch_2526_3,,2025.2.4,2026-02-25 11h40.07.545474 +0100,
vertical.xlsx,The target is tilted.,135,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,135,space,4.653314399999999,None,0,1,0.9999882999995862,None,,,,0,0,0,1,0,1,1,4,,,,,38.17013810000026,,,,,,,,,,,,,,,,,,,,,38.15468500000043,38.17013810000026,38.654011900000114,38.658620500000325,38.669777400000385,39.68759530000034,0,1,0.9999882999995862,None,39.687785000000076,39.703181900000345,39.902945600000294,39.886831500000426,38.669777400000385,,,,,,,,,,,,,,,,,,,816,24,M,R,2026-02-25_11h40.07.219,VisualSearch_2526_3,,2025.2.4,2026-02-25 11h40.07.545474 +0100,
vertical.xlsx,The target is tilted.,135,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,135,space,4.653314399999999,None,1,1,0.8157499999997526,None,,,,0,0,0,1,0,2,2,2,,,,,39.902945600000294,,,,,,,,,,,,,,,,,,,,,39.88748670000041,39.902945600000294,40.38706250000041,40.3915920000004,40.4096155000002,41.237428600000385,1,1,0.8157499999997526,None,41.237617200000386,41.252500500000224,41.45298890000004,41.43687770000042,40.4096155000002,,,,,,,,,,,,,,,,,,,816,24,M,R,2026-02-25_11h40.07.219,VisualSearch_2526_3,,2025.2.4,2026-02-25 11h40.07.545474 +0100,
vertical.xlsx,The target is tilted.,135,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,space,4.653314399999999,None,1,1,0.621730800000023,None,,,,0,0,0,1,0,3,3,3,,,,,41.45298890000004,,,,,,,,,,,,,,,,,,,,,41.437537200000406,41.45298890000004,41.936881600000106,41.941426800000045,41.95965990000013,42.58723800000007,1,1,0.621730800000023,None,42.58742500000017,42.60235190000003,42.80287270000008,42.78686970000035,41.95965990000013,,,,,,,,,,,,,,,,,,,816,24,M,R,2026-02-25_11h40.07.219,VisualSearch_2526_3,,2025.2.4,2026-02-25 11h40.07.545474 +0100,
vertical.xlsx,The target is tilted.,135,4,4,0,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,135,space,4.653314399999999,None,0,1,0.8649891999998545,None,,,,0,0,0,1,0,4,4,5,,,,,42.80287270000008,,,,,,,,,,,,,,,,,,,,,42.787660300000425,42.80287270000008,43.28637780000008,43.29103810000015,43.310082200000124,44.18706250000014,0,1,0.8649891999998545,None,44.187250400000266,44.20207030000029,44.40245500000037,44.38652900000034,43.310082200000124,,,,,,,,,,,,,,,,,,,816,24,M,R,2026-02-25_11h40.07.219,VisualSearch_2526_3,,2025.2.4,2026-02-25 11h40.07.545474 +0100,
vertical.xlsx,The target is tilted.,135,5,5,0,1,1,1,1,1,1,1,1,0,0,0,0,0,7,8,135,space,4.653314399999999,None,0,0,0.8741157999997995,None,,,,0,0,0,1,0,5,5,1,,,,,44.40245500000037,,,,,,,,,,,,,,,,,,,,,44.38727410000001,44.40245500000037,44.88638340000034,44.891193600000406,44.91035929999998,45.786799299999984,0,0,0.8741157999997995,None,45.78701340000043,45.801776300000256,46.002344900000026,45.986245600000075,44.91035929999998,,,,,,,,,,,,,,,,,,,816,24,M,R,2026-02-25_11h40.07.219,VisualSearch_2526_3,,2025.2.4,2026-02-25 11h40.07.545474 +0100,
vertical.xlsx,The target is tilted.,135,6,6,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,135,space,4.653314399999999,None,0,1,0.5476866000003611,None,,,,0,0,0,1,0,6,6,6,,,,,46.002344900000026,,,,,,,,,,,,,,,,,,,,,45.98687540000037,46.002344900000026,46.48621260000027,46.49093870000024,46.505716699999994,47.069371200000205,0,1,0.5476866000003611,None,47.069583700000294,47.085013600000366,47.28552200000013,47.26900400000022,46.505716699999994,,,,,,,,,,,,,,,,,,,816,24,M,R,2026-02-25_11h40.07.219,VisualSearch_2526_3,,2025.2.4,2026-02-25 11h40.07.545474 +0100,
vertical.xlsx,The target is tilted.,135,7,7,0,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,135,space,4.653314399999999,None,1,1,0.9513159999996788,None,,,,0,0,0,1,0,7,7,0,,,,,47.28552200000013,,,,,,,,,,,,,,,,,,,,,47.269672000000355,47.28552200000013,47.7693191000003,47.77402220000022,47.79294420000042,48.75299070000028,1,1,0.9513159999996788,None,48.75318130000005,48.7681633000002,48.96811660000003,48.95263000000023,47.79294420000042,,,,,,,,,,,,,,,,,,,816,24,M,R,2026-02-25_11h40.07.219,VisualSearch_2526_3,,2025.2.4,2026-02-25 11h40.07.545474 +0100,
