file_name,block_instructions,target_example,thisN,thisTrialN,thisRepN,target_presence,opacity_1,opacity_2,opacity_3,opacity_4,opacity_5,opacity_6,opacity_7,opacity_8,opacity_9,opacity_10,opacity_11,opacity_12,n_distract,n_items,target_ori,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,WelcomeText.started,key_resp_2.started,Welcome.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,InformedConsent.started,text_4.started,InformedConsent.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,key_resp_4.started,example_target.started,text_3.started,blocks.key_resp_4.keys,blocks.key_resp_4.rt,blocks.key_resp_4.duration,FixCross.started,fixCross.started,FixCross.stopped,Stimulus.started,key_resp.started,Stimulus.stopped,practice_trials.key_resp.keys,practice_trials.key_resp.corr,practice_trials.key_resp.rt,practice_trials.key_resp.duration,BlankScreen.started,text.started,BlankScreen.stopped,text.stopped,fixCross.stopped,ExperimentStart.started,text_2.started,key_resp_5.started,ExperimentStart.stopped,blocks.key_resp_5.keys,blocks.key_resp_5.rt,blocks.key_resp_5.duration,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thanks.started,ThankYou.started,key_resp_3.started,Thanks.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,leeftijd,gender,links/rechtshandig,date,expName,expVersion,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01934159999973417,0.0484188999998878,0.0484188999998878,19.840026399999715,space,19.771345499999825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.840093299999808,19.84744049999972,24.797261499999877,y,4.951046799999858,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,22,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,135,space,3.8484417999998186,None,0,1,0.5569104999999581,None,space,1.1333621000003404,None,0,1,1,1,,,,,2,6,22,7,428.22932809999975,,,,,,,,,,,,,,,,,,,,,428.21434,428.22932809999975,428.713612,428.7183898999997,428.7333582000001,429.29730199999995,,,,,429.2974951000001,429.31253149999975,429.49674389999973,429.51290259999996,428.7333582000001,,,,,,,,0,1,0.5569104999999581,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,23,7,2,1,1,1,1,1,1,1,1,0,0,0,0,0,7,8,135,space,3.8484417999998186,None,1,1,1.8903955000000678,None,space,1.1333621000003404,None,0,1,1,1,,,,,2,7,23,1,429.51290259999996,,,,,,,,,,,,,,,,,,,,,429.49755479999976,429.51290259999996,429.99682970000003,430.00175420000005,430.0192050999999,431.91302480000013,,,,,431.9132160999998,431.92898809999997,432.1127948999997,432.128917,430.0192050999999,,,,,,,,1,1,1.8903955000000678,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,24,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,space,3.8484417999998186,None,1,1,0.4815619000000879,None,space,1.1333621000003404,None,0,1,1,1,,,,,3,0,24,3,432.128917,,,,,,,,,,,,,,,,,,,,,432.1134665999998,432.128917,432.61276339999995,432.6155811999997,432.6287748999998,433.1131325000001,,,,,433.1133755000001,433.1286492999998,433.3130133999998,433.32893479999984,432.6287748999998,,,,,,,,1,1,0.4815619000000879,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,25,1,3,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,135,space,3.8484417999998186,None,0,1,1.462818100000277,None,space,1.1333621000003404,None,0,1,1,1,,,,,3,1,25,4,433.32893479999984,,,,,,,,,,,,,,,,,,,,,433.3137677999998,433.32893479999984,433.81279670000004,433.8177323,433.8342401,435.3125345999997,,,,,435.31269919999977,435.32848749999994,435.5122166000001,435.52851169999985,433.8342401,,,,,,,,0,1,1.462818100000277,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,26,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,7,8,135,space,3.8484417999998186,None,1,1,0.5834512000001268,None,space,1.1333621000003404,None,0,1,1,1,,,,,3,2,26,1,435.52851169999985,,,,,,,,,,,,,,,,,,,,,435.5129874999998,435.52851169999985,436.01240069999994,436.01738019999993,436.03310569999985,436.6297479,,,,,436.6299702000001,436.6448571000001,436.8290695999999,436.8449034,436.03310569999985,,,,,,,,1,1,0.5834512000001268,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,27,3,3,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,135,space,3.8484417999998186,None,0,1,0.611736099999689,None,space,1.1333621000003404,None,0,1,1,1,,,,,3,3,27,6,436.8449034,,,,,,,,,,,,,,,,,,,,,436.8298891999998,436.8449034,437.3289982000001,437.33397650000006,437.35117059999993,437.9790207000001,,,,,437.9791805,437.9944379999997,438.1785692999997,438.19479219999994,437.35117059999993,,,,,,,,0,1,0.611736099999689,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,28,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,135,space,3.8484417999998186,None,1,1,0.5144154999998136,None,space,1.1333621000003404,None,0,1,1,1,,,,,3,4,28,2,438.19479219999994,,,,,,,,,,,,,,,,,,,,,438.17932919999976,438.19479219999994,438.6787258999998,438.68341629999986,438.6983204999997,439.2289004999998,,,,,439.2290776,439.24464119999993,439.4285448999999,439.44464089999974,438.6983204999997,,,,,,,,1,1,0.5144154999998136,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,29,5,3,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,135,space,3.8484417999998186,None,0,1,0.8715102999999544,None,space,1.1333621000003404,None,0,1,1,1,,,,,3,5,29,5,439.44464089999974,,,,,,,,,,,,,,,,,,,,,439.4293663999997,439.44464089999974,439.92846759999975,439.9335765999999,439.9489285999998,440.8287657000001,,,,,440.82896200000005,440.8442821999997,441.0282698000001,441.0443620000001,439.9489285999998,,,,,,,,0,1,0.8715102999999544,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,30,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,135,space,3.8484417999998186,None,0,1,0.5252905000002102,None,space,1.1333621000003404,None,0,1,1,1,,,,,3,6,30,7,441.0443620000001,,,,,,,,,,,,,,,,,,,,,441.0290964999999,441.0443620000001,441.52831549999974,441.5332150999998,441.5497935999997,442.0783047,,,,,442.0784632,442.0939678,442.27816829999983,442.2941413999997,441.5497935999997,,,,,,,,0,1,0.5252905000002102,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,31,7,3,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,135,space,3.8484417999998186,None,0,0,1.332028100000116,None,space,1.1333621000003404,None,0,1,1,1,,,,,3,7,31,0,442.2941413999997,,,,,,,,,,,,,,,,,,,,,442.2789729000001,442.2941413999997,442.7778889000001,442.78303189999997,442.79935810000006,444.1448645999999,,,,,444.1450735999997,444.1602579999999,444.3442184999999,444.36033,442.79935810000006,,,,,,,,0,0,1.332028100000116,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,32,0,4,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,135,space,3.8484417999998186,None,1,1,0.8020968000000721,None,space,1.1333621000003404,None,0,1,1,1,,,,,4,0,32,0,444.36033,,,,,,,,,,,,,,,,,,,,,444.34496179999996,444.36033,444.84431959999984,444.84935859999996,444.864779,445.6772047999998,,,,,445.6772854999999,445.69329530000005,445.8773348999998,445.8935102999999,444.864779,,,,,,,,1,1,0.8020968000000721,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,33,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,135,space,3.8484417999998186,None,0,0,0.553207399999792,None,space,1.1333621000003404,None,0,1,1,1,,,,,4,1,33,2,445.8935102999999,,,,,,,,,,,,,,,,,,,,,445.878064,445.8935102999999,446.37749669999994,446.3823096000001,446.3991848999999,446.9611218,,,,,446.9613151999997,446.9762692999998,447.16061880000007,447.1766511999999,446.3991848999999,,,,,,,,0,0,0.553207399999792,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,34,2,4,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,135,space,3.8484417999998186,None,0,1,0.6326543000000129,None,space,1.1333621000003404,None,0,1,1,1,,,,,4,2,34,6,447.1766511999999,,,,,,,,,,,,,,,,,,,,,447.1614190999999,447.1766511999999,447.66056019999996,447.6655249999999,447.68236750000005,448.3274118999998,,,,,448.32758269999977,448.3429986000001,448.52708600000005,448.5431163999997,447.68236750000005,,,,,,,,0,1,0.6326543000000129,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,35,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,space,3.8484417999998186,None,1,1,0.714934500000254,None,space,1.1333621000003404,None,0,1,1,1,,,,,4,3,35,3,448.5431163999997,,,,,,,,,,,,,,,,,,,,,448.52789829999983,448.5431163999997,449.0269681,449.0361095999997,449.05153659999996,449.7773465,,,,,449.7775585999998,449.7927813000001,449.9769084999998,449.9928583000001,449.05153659999996,,,,,,,,1,1,0.714934500000254,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,36,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,135,space,3.8484417999998186,None,0,1,0.5480987999999343,None,space,1.1333621000003404,None,0,1,1,1,,,,,4,4,36,7,449.9928583000001,,,,,,,,,,,,,,,,,,,,,449.9777418999997,449.9928583000001,450.4767545999998,450.48167209999974,450.49898589999975,451.06022970000004,,,,,451.06040299999995,451.0758748999997,451.25985349999974,451.2759885999999,450.49898589999975,,,,,,,,0,1,0.5480987999999343,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,37,5,4,1,1,1,1,1,1,1,1,0,0,0,0,0,7,8,135,space,3.8484417999998186,None,1,1,1.462148999999954,None,space,1.1333621000003404,None,0,1,1,1,,,,,4,5,37,1,451.2759885999999,,,,,,,,,,,,,,,,,,,,,451.2605628000001,451.2759885999999,451.75936999999976,451.7637528999999,451.7782984999999,453.2432727999999,,,,,453.2434681,453.2585162999999,453.442673,453.4589726999998,451.7782984999999,,,,,,,,1,1,1.462148999999954,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,38,6,4,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,135,space,3.8484417999998186,None,0,1,1.5043448000001263,None,space,1.1333621000003404,None,0,1,1,1,,,,,4,6,38,5,453.4589726999998,,,,,,,,,,,,,,,,,,,,,453.44341570000006,453.4589726999998,453.94240089999994,453.9468913999999,453.9637899999998,455.47612449999997,,,,,455.47628639999994,455.49140769999985,455.6752056,455.69183870000006,453.9637899999998,,,,,,,,0,1,1.5043448000001263,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,39,7,4,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,135,space,3.8484417999998186,None,0,1,1.910592700000052,None,space,1.1333621000003404,None,0,1,1,1,,,,,4,7,39,4,455.69183870000006,,,,,,,,,,,,,,,,,,,,,455.6758507999998,455.69183870000006,456.1756027000001,456.17993639999986,456.19516509999994,458.1086271999998,,,,,458.1087373999999,458.1245807,458.30805869999995,458.3242944999997,456.19516509999994,,,,,,,,0,1,1.910592700000052,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,40,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,space,3.8484417999998186,None,1,1,0.4181081000001541,None,space,1.1333621000003404,None,0,1,1,1,,,,,5,0,40,3,458.3242944999997,,,,,,,,,,,,,,,,,,,,,458.3085188,458.3242944999997,458.80846759999986,458.8139252000001,458.83426999999983,459.259137,,,,,459.2593830999999,459.27466479999975,459.4582571000001,459.47436130000006,458.83426999999983,,,,,,,,1,1,0.4181081000001541,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,41,1,5,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,135,space,3.8484417999998186,None,1,1,1.454006500000105,None,space,1.1333621000003404,None,0,1,1,1,,,,,5,1,41,0,459.47436130000006,,,,,,,,,,,,,,,,,,,,,459.4590734999997,459.47436130000006,459.95792889999984,459.96232789999976,459.9741518999999,461.44201939999994,,,,,461.4422163999998,461.45751440000004,461.64104689999976,461.6576156000001,459.9741518999999,,,,,,,,1,1,1.454006500000105,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,42,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,135,space,3.8484417999998186,None,0,1,0.5898182000000816,None,space,1.1333621000003404,None,0,1,1,1,,,,,5,2,42,7,461.6576156000001,,,,,,,,,,,,,,,,,,,,,461.64180499999975,461.6576156000001,462.1410087999998,462.1456634000001,462.1609239999998,462.75819520000005,,,,,462.7583899000001,462.77395419999993,462.95802349999985,462.97408670000004,462.1609239999998,,,,,,,,0,1,0.5898182000000816,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,43,3,5,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,135,space,3.8484417999998186,None,0,1,1.712476599999718,None,space,1.1333621000003404,None,0,1,1,1,,,,,5,3,43,4,462.97408670000004,,,,,,,,,,,,,,,,,,,,,462.95882140000003,462.97408670000004,463.45788719999973,463.46276450000005,463.48113620000004,465.2081536999999,,,,,465.2083828,465.2235155999997,465.40707059999977,465.4231598000001,463.48113620000004,,,,,,,,0,1,1.712476599999718,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,44,4,5,1,1,1,1,1,1,1,1,0,0,0,0,0,7,8,135,space,3.8484417999998186,None,1,1,0.5526742000001832,None,space,1.1333621000003404,None,0,1,1,1,,,,,5,4,44,1,465.4231598000001,,,,,,,,,,,,,,,,,,,,,465.40787120000005,465.4231598000001,465.90714949999983,465.91221659999974,465.9279793999999,466.4906897000001,,,,,466.4908719,466.50619929999993,466.69008759999997,466.7067864999999,465.9279793999999,,,,,,,,1,1,0.5526742000001832,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,45,5,5,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,135,space,3.8484417999998186,None,0,1,0.7193472999997539,None,space,1.1333621000003404,None,0,1,1,1,,,,,5,5,45,6,466.7067864999999,,,,,,,,,,,,,,,,,,,,,466.6908275999999,466.7067864999999,467.19056550000005,467.19492790000004,467.2066114999998,467.9407817000001,,,,,467.9409563999998,467.9563479999997,468.1402192999999,468.1561106999998,467.2066114999998,,,,,,,,0,1,0.7193472999997539,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,46,6,5,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,135,space,3.8484417999998186,None,0,1,1.5362279000000854,None,space,1.1333621000003404,None,0,1,1,1,,,,,5,6,46,5,468.1561106999998,,,,,,,,,,,,,,,,,,,,,468.1409014999999,468.1561106999998,468.6404908999998,468.6456075000001,468.6631871999998,470.20708209999975,,,,,470.2072761999998,470.2227269,470.4066217999998,470.42277699999977,468.6631871999998,,,,,,,,0,1,1.5362279000000854,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,47,7,5,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,135,space,3.8484417999998186,None,1,1,0.6537005999998655,None,space,1.1333621000003404,None,0,1,1,1,,,,,5,7,47,2,470.42277699999977,,,,,,,,,,,,,,,,,,,,,470.4073407000001,470.42277699999977,470.9062667999997,470.9106840999998,470.9273347999997,471.5902652999998,,,,,471.590459,471.60577250000006,471.7899471999999,471.8054100999998,470.9273347999997,,,,,,,,1,1,0.6537005999998655,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,48,0,6,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,135,space,3.8484417999998186,None,0,0,1.9646772000000965,None,space,1.1333621000003404,None,0,1,1,1,,,,,6,0,48,0,471.8054100999998,,,,,,,,,,,,,,,,,,,,,471.79068789999974,471.8054100999998,472.2898273999999,472.2948981999998,472.31090429999995,474.2898442999999,,,,,474.29002059999993,474.3054096999999,474.48936920000006,474.50517039999977,472.31090429999995,,,,,,,,0,0,1.9646772000000965,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,49,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,135,space,3.8484417999998186,None,1,1,0.6787537000000157,None,space,1.1333621000003404,None,0,1,1,1,,,,,6,1,49,2,474.50517039999977,,,,,,,,,,,,,,,,,,,,,474.49009579999984,474.50517039999977,474.98944840000013,474.99438740000005,475.0103700999998,475.7063029000001,,,,,475.7064989999999,475.7215197999999,475.9048475999998,475.9214674,475.0103700999998,,,,,,,,1,1,0.6787537000000157,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,50,2,6,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,135,space,3.8484417999998186,None,0,1,1.2459672999998475,None,space,1.1333621000003404,None,0,1,1,1,,,,,6,2,50,5,475.9214674,,,,,,,,,,,,,,,,,,,,,475.9051359,475.9214674,476.4051933999999,476.4074805999999,476.42117849999977,477.67238339999994,,,,,477.67257889999973,477.6880788999997,477.87216839999974,477.8883596999999,476.42117849999977,,,,,,,,0,1,1.2459672999998475,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,51,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,135,space,3.8484417999998186,None,0,1,0.5444361999998364,None,space,1.1333621000003404,None,0,1,1,1,,,,,6,3,51,7,477.8883596999999,,,,,,,,,,,,,,,,,,,,,477.8729887999998,477.8883596999999,478.37206479999986,478.3769493,478.39303889999974,478.9391617000001,,,,,478.9393568999999,478.9541316,479.13857929999995,479.1547185999998,478.39303889999974,,,,,,,,0,1,0.5444361999998364,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,52,4,6,1,1,1,1,1,1,1,1,0,0,0,0,0,7,8,135,space,3.8484417999998186,None,1,1,0.8502677000001313,None,space,1.1333621000003404,None,0,1,1,1,,,,,6,4,52,1,479.1547185999998,,,,,,,,,,,,,,,,,,,,,479.1393898000001,479.1547185999998,479.6385001999997,479.64284610000004,479.65946600000007,480.5222426999999,,,,,480.5224383,480.5377177999999,480.7216626999998,480.7379146999997,479.65946600000007,,,,,,,,1,1,0.8502677000001313,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,53,5,6,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,135,space,3.8484417999998186,None,0,1,0.6108644999999342,None,space,1.1333621000003404,None,0,1,1,1,,,,,6,5,53,6,480.7379146999997,,,,,,,,,,,,,,,,,,,,,480.7224999,480.7379146999997,481.2211327,481.22588050000013,481.2412055,481.8554756999997,,,,,481.855677,481.87079300000005,482.0548415999997,482.0705641999998,481.2412055,,,,,,,,0,1,0.6108644999999342,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,54,6,6,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,135,space,3.8484417999998186,None,0,1,1.9707335999996758,None,space,1.1333621000003404,None,0,1,1,1,,,,,6,6,54,4,482.0705641999998,,,,,,,,,,,,,,,,,,,,,482.05566309999995,482.0705641999998,482.55476069999986,482.55965530000003,482.5754225999999,484.55422009999984,,,,,484.5543536,484.570209,484.75420369999983,484.7702408,482.5754225999999,,,,,,,,0,1,1.9707335999996758,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,55,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,space,3.8484417999998186,None,1,1,0.5325413000000481,None,space,1.1333621000003404,None,0,1,1,1,,,,,6,7,55,3,484.7702408,,,,,,,,,,,,,,,,,,,,,484.7550422999998,484.7702408,485.2542880000001,485.2592179999997,485.2743522999999,485.82147699999996,,,,,485.82168439999987,485.8369560000001,486.0201996999999,486.0363110999997,485.2743522999999,,,,,,,,1,1,0.5325413000000481,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,56,0,7,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,135,space,3.8484417999998186,None,0,1,0.8989660000002004,None,space,1.1333621000003404,None,0,1,1,1,,,,,7,0,56,5,486.0363110999997,,,,,,,,,,,,,,,,,,,,,486.0208398999998,486.0363110999997,486.5207323999998,486.52581299999974,486.54265469999973,487.4543884999998,,,,,487.4545813999998,487.4699832000001,487.6535229000001,487.6698760999998,486.54265469999973,,,,,,,,0,1,0.8989660000002004,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,57,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,space,3.8484417999998186,None,1,1,0.5048581999999442,None,space,1.1333621000003404,None,0,1,1,1,,,,,7,1,57,3,487.6698760999998,,,,,,,,,,,,,,,,,,,,,487.6542823,487.6698760999998,488.1531848999998,488.15749479999977,488.17565779999995,488.68733040000006,,,,,488.68750169999976,488.7030724000001,488.88666749999993,488.9026700999998,488.17565779999995,,,,,,,,1,1,0.5048581999999442,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,58,2,7,1,1,1,1,1,1,1,1,0,0,0,0,0,7,8,135,space,3.8484417999998186,None,0,0,0.7793541999999434,None,space,1.1333621000003404,None,0,1,1,1,,,,,7,2,58,1,488.9026700999998,,,,,,,,,,,,,,,,,,,,,488.88755519999995,488.9026700999998,489.38696600000003,489.3918887,489.4082849000001,490.2039611,,,,,490.20415379999986,490.21938309999996,490.4024006999998,490.4187038,489.4082849000001,,,,,,,,0,0,0.7793541999999434,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,59,3,7,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,135,space,3.8484417999998186,None,0,1,1.6490075000001525,None,space,1.1333621000003404,None,0,1,1,1,,,,,7,3,59,4,490.4187038,,,,,,,,,,,,,,,,,,,,,490.40282019999995,490.4187038,490.90337709999994,490.90831260000004,490.9235371,492.5869210000001,,,,,492.5871170999999,492.6023313999999,492.7859119,492.8021424999997,490.9235371,,,,,,,,0,1,1.6490075000001525,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
