file_name,block_instructions,target_example,thisN,thisTrialN,thisRepN,target_presence,opacity_1,opacity_2,opacity_3,opacity_4,opacity_5,opacity_6,opacity_7,opacity_8,opacity_9,opacity_10,opacity_11,opacity_12,n_distract,n_items,target_ori,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,WelcomeText.started,key_resp_2.started,Welcome.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,InformedConsent.started,text_4.started,InformedConsent.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,key_resp_4.started,example_target.started,text_3.started,blocks.key_resp_4.keys,blocks.key_resp_4.rt,blocks.key_resp_4.duration,FixCross.started,fixCross.started,FixCross.stopped,Stimulus.started,key_resp.started,Stimulus.stopped,practice_trials.key_resp.keys,practice_trials.key_resp.corr,practice_trials.key_resp.rt,practice_trials.key_resp.duration,BlankScreen.started,text.started,BlankScreen.stopped,fixCross.stopped,text.stopped,ExperimentStart.started,text_2.started,key_resp_5.started,ExperimentStart.stopped,blocks.key_resp_5.keys,blocks.key_resp_5.rt,blocks.key_resp_5.duration,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thanks.started,ThankYou.started,key_resp_3.started,Thanks.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,leeftijd,gender,links/rechtshandig,date,expName,expVersion,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028834899999992558,0.061622999999940475,0.061622999999940475,50.300286099999994,space,50.08181300000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.30033990000004,50.305578200000014,54.82428909999999,y,4.509248500000012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,53,5,6,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,117,space,11.146922399999994,None,1,1,4.402468100000078,None,space,5.8820402999999715,None,0,1,1,0,,,,,6,5,53,0,534.6511260000001,,,,,,,,,,,,,,,,,,,,,534.6358764999999,534.6511260000001,535.1353349,535.1411890999999,535.1543765,539.5670449,,,,,539.5672378999999,539.5825240999999,539.766741,535.1543765,539.782808,,,,,,,,1,1,4.402468100000078,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,54,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,space,11.146922399999994,None,1,1,1.7038805000001958,None,space,5.8820402999999715,None,0,1,1,0,,,,,6,6,54,3,539.782808,,,,,,,,,,,,,,,,,,,,,539.7676938999999,539.782808,540.2667167000001,540.2734767999999,540.2949133999999,542.0154931000001,,,,,542.0155963000001,542.0314127,542.2154612,540.2949133999999,542.2317718999999,,,,,,,,1,1,1.7038805000001958,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,55,7,6,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,117,space,11.146922399999994,None,0,1,4.509085099999993,None,space,5.8820402999999715,None,0,1,1,0,,,,,6,7,55,4,542.2317718999999,,,,,,,,,,,,,,,,,,,,,542.2162955,542.2317718999999,542.7159476,542.7226635000001,542.7446858,547.2645907,,,,,547.2647842,547.2800467999999,547.4640499000001,542.7446858,547.4802106000001,,,,,,,,0,1,4.509085099999993,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,56,0,7,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,117,space,11.146922399999994,None,1,1,1.6706715000000258,None,space,5.8820402999999715,None,0,1,1,0,,,,,7,0,56,2,547.4802106000001,,,,,,,,,,,,,,,,,,,,,547.4649209,547.4802106000001,547.9647974999999,547.9714356000001,547.9852738999999,549.6637990999999,,,,,549.6640176,549.6797177,549.8625221000001,547.9852738999999,549.8789370000001,,,,,,,,1,1,1.6706715000000258,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,57,1,7,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,117,space,11.146922399999994,None,1,1,4.6676557000000685,None,space,5.8820402999999715,None,0,1,1,0,,,,,7,1,57,0,549.8789370000001,,,,,,,,,,,,,,,,,,,,,549.8629460000001,549.8789370000001,550.3624776,550.3647731,550.3787229999999,555.0612806999999,,,,,555.0613815999999,555.0775339,555.2611604,550.3787229999999,555.2771825000001,,,,,,,,1,1,4.6676557000000685,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,58,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,117,space,11.146922399999994,None,0,1,0.8582076999998662,None,space,5.8820402999999715,None,0,1,1,0,,,,,7,2,58,7,555.2771825000001,,,,,,,,,,,,,,,,,,,,,555.261815,555.2771825000001,555.7614844000001,555.7676814,555.782611,556.6444089999999,,,,,556.6445580999999,556.6601503,556.8444695,555.782611,556.8605871999999,,,,,,,,0,1,0.8582076999998662,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,59,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,space,11.146922399999994,None,1,1,0.6459875999998985,None,space,5.8820402999999715,None,0,1,1,0,,,,,7,3,59,3,556.8605871999999,,,,,,,,,,,,,,,,,,,,,556.8454548000001,556.8605871999999,557.3434795,557.3457927000001,557.3598129999999,558.0114715999999,,,,,558.011742,558.0266574999999,558.2112112000001,557.3598129999999,558.2267461,,,,,,,,1,1,0.6459875999998985,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,60,4,7,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,117,space,11.146922399999994,None,0,1,4.205918800000063,None,space,5.8820402999999715,None,0,1,1,0,,,,,7,4,60,5,558.2267461,,,,,,,,,,,,,,,,,,,,,558.2122753,558.2267461,558.7107003,558.7160402000001,558.7289387,562.9445697,,,,,562.9448246000001,562.9585882,563.1421459,558.7289387,563.1580869999999,,,,,,,,0,1,4.205918800000063,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,61,5,7,1,1,1,1,1,1,1,1,0,0,0,0,0,7,8,117,space,11.146922399999994,None,1,1,1.955220000000054,None,space,5.8820402999999715,None,0,1,1,0,,,,,7,5,61,1,563.1580869999999,,,,,,,,,,,,,,,,,,,,,563.1430093,563.1580869999999,563.6418348999999,563.6454869,563.6577467000001,565.6247786,,,,,565.6249125999999,565.640667,565.8245816,563.6577467000001,565.8407414,,,,,,,,1,1,1.955220000000054,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,62,6,7,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,117,space,11.146922399999994,None,0,1,3.7530002000000877,None,space,5.8820402999999715,None,0,1,1,0,,,,,7,6,62,6,565.8407414,,,,,,,,,,,,,,,,,,,,,565.825418,565.8407414,566.3247717,566.3310511000001,566.3497275999999,570.1070622000001,,,,,570.1072568999999,570.1224607999999,570.3068476,566.3497275999999,570.3232876000001,,,,,,,,0,1,3.7530002000000877,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,63,7,7,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,117,space,11.146922399999994,None,0,1,5.71274389999985,None,space,5.8820402999999715,None,0,1,1,0,,,,,7,7,63,4,570.3232876000001,,,,,,,,,,,,,,,,,,,,,570.3077910000001,570.3232876000001,570.8067044000001,570.8123299,570.8259182999999,576.5543449,,,,,576.5544569,576.5702302999999,576.754838,570.8259182999999,576.7706483000001,,,,,,,,0,1,5.71274389999985,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,64,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,117,space,11.146922399999994,None,0,1,0.7957468999998127,None,space,5.8820402999999715,None,0,1,1,0,,,,,8,0,64,7,576.7706483000001,,,,,,,,,,,,,,,,,,,,,576.7557888,576.7706483000001,577.2538456000001,577.2572936,577.2709759,578.0707143999999,,,,,578.0708246,578.0866548999999,578.2708974000001,577.2709759,578.2864969999999,,,,,,,,0,1,0.7957468999998127,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,65,1,8,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,117,space,11.146922399999994,None,1,1,1.0620542999999998,None,space,5.8820402999999715,None,0,1,1,0,,,,,8,1,65,0,578.2864969999999,,,,,,,,,,,,,,,,,,,,,578.2718960000001,578.2864969999999,578.7704696,578.775152,578.7880650000001,579.8534756,,,,,579.853602,579.8695756000001,580.0537618,578.7880650000001,580.0696512000001,,,,,,,,1,1,1.0620542999999998,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,66,2,8,1,1,1,1,1,1,1,1,0,0,0,0,0,7,8,117,space,11.146922399999994,None,1,1,6.822455799999943,None,space,5.8820402999999715,None,0,1,1,0,,,,,8,2,66,1,580.0696512000001,,,,,,,,,,,,,,,,,,,,,580.0547157,580.0696512000001,580.5524601000001,580.5542399,580.5691937999999,587.4015384,,,,,587.4016935999999,587.4173821999999,587.6010743999999,580.5691937999999,587.6173992,,,,,,,,1,1,6.822455799999943,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,67,3,8,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,117,space,11.146922399999994,None,1,1,0.8696499000000131,None,space,5.8820402999999715,None,0,1,1,0,,,,,8,3,67,2,587.6173992,,,,,,,,,,,,,,,,,,,,,587.601812,587.6173992,588.1011881999999,588.1075924999999,588.1240471,589.0013144999999,,,,,589.0015658000001,589.0163388,589.2006221999999,588.1240471,589.2163121,,,,,,,,1,1,0.8696499000000131,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,68,4,8,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,117,space,11.146922399999994,None,0,1,4.746748699999898,None,space,5.8820402999999715,None,0,1,1,0,,,,,8,4,68,4,589.2163121,,,,,,,,,,,,,,,,,,,,,589.2013780999999,589.2163121,589.7002337,589.7036431,589.7186121000001,594.4668525999999,,,,,594.4671308000001,594.4816517999999,594.665699,589.7186121000001,594.6813311,,,,,,,,0,1,4.746748699999898,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,69,5,8,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,117,space,11.146922399999994,None,0,1,2.2153063000000657,None,space,5.8820402999999715,None,0,1,1,0,,,,,8,5,69,6,594.6813311,,,,,,,,,,,,,,,,,,,,,594.666636,594.6813311,595.1650733,595.169865,595.1834048,597.4155233,,,,,597.4157747999999,597.4303464000001,597.6142426,595.1834048,597.630481,,,,,,,,0,1,2.2153063000000657,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,70,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,space,11.146922399999994,None,1,1,0.739263899999969,None,space,5.8820402999999715,None,0,1,1,0,,,,,8,6,70,3,597.630481,,,,,,,,,,,,,,,,,,,,,597.6148258,597.630481,598.1148436,598.1207635,598.1343054,598.8808708999999,,,,,598.8810293999999,598.8965486000001,599.0811242000001,598.1343054,599.0969122999999,,,,,,,,1,1,0.739263899999969,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,71,7,8,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,117,space,11.146922399999994,None,0,1,3.0623113999999987,None,space,5.8820402999999715,None,0,1,1,0,,,,,8,7,71,5,599.0969122999999,,,,,,,,,,,,,,,,,,,,,599.0820697999999,599.0969122999999,599.5805139,599.5858525,599.5996273,602.6630939999999,,,,,602.6632596999999,602.6787613,602.8619792999999,599.5996273,602.8785495000001,,,,,,,,0,1,3.0623113999999987,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,72,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,117,space,11.146922399999994,None,0,1,0.6418803999999909,None,space,5.8820402999999715,None,0,1,1,0,,,,,9,0,72,7,602.8785495000001,,,,,,,,,,,,,,,,,,,,,602.8623326000001,602.8785495000001,603.3619743,603.3641168,603.3785308,604.0289085999999,,,,,604.0290541,604.0449513,604.2293392999999,603.3785308,,,,,,,,,0,1,0.6418803999999909,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,73,1,9,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,117,space,11.146922399999994,None,0,1,1.3474100999999337,None,space,5.8820402999999715,None,0,1,1,0,,,,,9,1,73,6,604.2454999,,,,,,,,,,,,,,,,,,,,,604.2304676,604.2454999,604.7290414,604.7352225000001,604.7498400000001,606.1124564999999,,,,,606.1128348000001,606.1277004,606.3120144999999,604.7498400000001,606.3274889999999,,,,,,,,0,1,1.3474100999999337,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,74,2,9,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,117,space,11.146922399999994,None,0,1,5.589493400000038,None,space,5.8820402999999715,None,0,1,1,0,,,,,9,2,74,4,606.3274889999999,,,,,,,,,,,,,,,,,,,,,606.3131491999999,606.3274889999999,606.8117040999999,606.8160667000001,606.8322142000001,612.4267865,,,,,612.4269452,612.4426958,612.6267703,606.8322142000001,612.6427296999999,,,,,,,,0,1,5.589493400000038,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,75,3,9,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,117,space,11.146922399999994,None,0,0,1.1310344000000896,None,space,5.8820402999999715,None,0,1,1,0,,,,,9,3,75,2,612.6427296999999,,,,,,,,,,,,,,,,,,,,,612.6277915,612.6427296999999,613.1263720999999,613.1316525000001,613.1422421999999,614.2756443,,,,,614.2757519,614.2914039999999,614.4759786000001,613.1422421999999,614.4918896999999,,,,,,,,0,0,1.1310344000000896,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,76,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,space,11.146922399999994,None,1,1,0.7163820999999189,None,space,5.8820402999999715,None,0,1,1,0,,,,,9,4,76,3,614.4918896999999,,,,,,,,,,,,,,,,,,,,,614.4770622,614.4918896999999,614.9756507000001,614.9818271,614.9972847,615.7248203,,,,,615.7249314,615.7408331,615.9251290999999,614.9972847,615.9413644,,,,,,,,1,1,0.7163820999999189,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,77,5,9,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,117,space,11.146922399999994,None,0,1,3.986191199999894,None,space,5.8820402999999715,None,0,1,1,0,,,,,9,5,77,5,615.9413644,,,,,,,,,,,,,,,,,,,,,615.9259601,615.9413644,616.4253155,616.4312088,616.4457022,620.4399648,,,,,620.4400649999999,620.4562047999999,620.6404446999999,616.4457022,620.6566177999999,,,,,,,,0,1,3.986191199999894,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,78,6,9,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,117,space,11.146922399999994,None,1,1,4.051769800000102,None,space,5.8820402999999715,None,0,1,1,0,,,,,9,6,78,0,620.6566177999999,,,,,,,,,,,,,,,,,,,,,620.6414183,620.6566177999999,621.1399256999999,621.1453081000001,621.1596103,625.2218839999999,,,,,625.2219835,625.2378780999999,625.4214573,621.1596103,625.4376192000001,,,,,,,,1,1,4.051769800000102,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,79,7,9,1,1,1,1,1,1,1,1,0,0,0,0,0,7,8,117,space,11.146922399999994,None,1,1,2.7724653000000217,None,space,5.8820402999999715,None,0,1,1,0,,,,,9,7,79,1,625.4376192000001,,,,,,,,,,,,,,,,,,,,,625.4218400999999,625.4376192000001,625.9214995000001,625.9258841,625.9427841999999,628.7218935,,,,,628.7221258999999,628.7373249999999,628.9208600000001,625.9427841999999,628.9371531999999,,,,,,,,1,1,2.7724653000000217,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,80,0,10,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,117,space,11.146922399999994,None,0,1,5.226810699999987,None,space,5.8820402999999715,None,0,1,1,0,,,,,10,0,80,4,628.9371531999999,,,,,,,,,,,,,,,,,,,,,628.9214069999999,628.9371531999999,629.4212311,629.4275652,629.4439490999999,634.6862163,,,,,634.6863609000001,634.7019051999999,634.8851822,629.4439490999999,634.9016568000001,,,,,,,,0,1,5.226810699999987,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,81,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,space,11.146922399999994,None,1,1,0.6619229999998879,None,space,5.8820402999999715,None,0,1,1,0,,,,,10,1,81,3,634.9016568000001,,,,,,,,,,,,,,,,,,,,,634.8856038,634.9016568000001,635.3851787,635.3880178000001,635.4017425000001,636.0683072999999,,,,,636.0684043,636.084416,636.2682678,635.4017425000001,636.2844242,,,,,,,,1,1,0.6619229999998879,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,82,2,10,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,117,space,11.146922399999994,None,0,1,3.501674299999877,None,space,5.8820402999999715,None,0,1,1,0,,,,,10,2,82,5,636.2844242,,,,,,,,,,,,,,,,,,,,,636.2688689,636.2844242,636.7684831,636.7739023999999,636.7946323,640.3018406,,,,,640.3020857999999,640.3170157000001,640.5000128999999,636.7946323,640.5164513999999,,,,,,,,0,1,3.501674299999877,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,83,3,10,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,117,space,11.146922399999994,None,0,0,4.606553500000018,None,space,5.8820402999999715,None,0,1,1,0,,,,,10,3,83,0,640.5164513999999,,,,,,,,,,,,,,,,,,,,,640.5004345000001,640.5164513999999,641.0010438,641.007751,641.0214517999999,645.6318319000001,,,,,645.6319136000001,645.6479831,645.8315954999999,641.0214517999999,645.8478666,,,,,,,,0,0,4.606553500000018,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,84,4,10,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,117,space,11.146922399999994,None,0,1,1.3907794000001559,None,space,5.8820402999999715,None,0,1,1,0,,,,,10,4,84,6,645.8478666,,,,,,,,,,,,,,,,,,,,,645.8320325999999,645.8478666,646.3318662999999,646.3350027,646.3488735,647.7475152000001,,,,,647.7476283,647.7636569,647.9471534999999,646.3488735,647.9636892,,,,,,,,0,1,1.3907794000001559,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,85,5,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,117,space,11.146922399999994,None,0,1,0.656773499999872,None,space,5.8820402999999715,None,0,1,1,0,,,,,10,5,85,7,647.9636892,,,,,,,,,,,,,,,,,,,,,647.9474650999999,647.9636892,648.4472998,648.4494007,648.4638114999999,649.1307535,,,,,649.1308584,649.1468192000001,649.3308427000001,648.4638114999999,649.3470025999999,,,,,,,,0,1,0.656773499999872,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,86,6,10,1,1,1,1,1,1,1,1,0,0,0,0,0,7,8,117,space,11.146922399999994,None,1,1,1.735849600000165,None,space,5.8820402999999715,None,0,1,1,0,,,,,10,6,86,1,649.3470025999999,,,,,,,,,,,,,,,,,,,,,649.3314154000001,649.3470025999999,649.8310806999999,649.8372674999999,649.8534607999999,651.5975993000001,,,,,651.5978185,651.6129694,651.7964298,,651.8128751,,,,,,,,1,1,1.735849600000165,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,87,7,10,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,117,space,11.146922399999994,None,1,1,1.1467437999999675,None,space,5.8820402999999715,None,0,1,1,0,,,,,10,7,87,2,651.8128751,,,,,,,,,,,,,,,,,,,,,651.7970188999999,651.8128751,652.2965318,652.3017447000001,652.3166018999999,653.4800898,,,,,653.4802493000001,653.4954710000001,653.6802489,652.3166018999999,653.6962434999999,,,,,,,,1,1,1.1467437999999675,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,88,0,11,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,117,space,11.146922399999994,None,0,1,5.138384999999971,None,space,5.8820402999999715,None,0,1,1,0,,,,,11,0,88,4,653.6962434999999,,,,,,,,,,,,,,,,,,,,,653.6813344000001,653.6962434999999,654.1794917000001,654.1854998,654.2059158000001,659.3605581999999,,,,,659.3606450000001,659.3769481999999,659.5604853000001,654.2059158000001,659.5767245000001,,,,,,,,0,1,5.138384999999971,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,89,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,117,space,11.146922399999994,None,0,1,0.7976092000001245,None,space,5.8820402999999715,None,0,1,1,0,,,,,11,1,89,7,659.5767245000001,,,,,,,,,,,,,,,,,,,,,659.5610707,659.5767245000001,660.0604751,660.0657844000001,660.0800129999999,660.8942616999999,,,,,660.8944528000001,660.9098144999999,661.0940360999999,660.0800129999999,661.1098599000001,,,,,,,,0,1,0.7976092000001245,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,90,2,11,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,117,space,11.146922399999994,None,0,1,4.1150553999998465,None,space,5.8820402999999715,None,0,1,1,0,,,,,11,2,90,5,661.1098599000001,,,,,,,,,,,,,,,,,,,,,661.0950022000001,661.1098599000001,661.5933167,661.5968411,661.6092746999999,665.7252858,,,,,665.7253744000001,665.7416904,665.9251736,661.6092746999999,665.9414146999999,,,,,,,,0,1,4.1150553999998465,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
tilted.xlsx,The target is tilted.,117,91,3,11,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,117,space,11.146922399999994,None,1,1,3.2499239000001126,None,space,5.8820402999999715,None,0,1,1,0,,,,,11,3,91,0,665.9414146999999,,,,,,,,,,,,,,,,,,,,,665.9257162,665.9414146999999,666.4249269000001,666.4282526000001,666.4411544000001,669.7080582,,,,,669.7082766,669.7235967999999,669.9072118999999,666.4411544000001,669.9236549000001,,,,,,,,1,1,3.2499239000001126,None,,,,,,,,848,20,V,R,2026-02-23_11h10.01.418,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h10.02.030999 +0100,
