file_name,block_instructions,target_example,thisN,thisTrialN,thisRepN,target_presence,opacity_1,opacity_2,opacity_3,opacity_4,opacity_5,opacity_6,opacity_7,opacity_8,opacity_9,opacity_10,opacity_11,opacity_12,n_distract,n_items,target_ori,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,WelcomeText.started,key_resp_2.started,Welcome.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,InformedConsent.started,text_4.started,InformedConsent.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,key_resp_4.started,example_target.started,text_3.started,blocks.key_resp_4.keys,blocks.key_resp_4.rt,blocks.key_resp_4.duration,FixCross.started,fixCross.started,FixCross.stopped,Stimulus.started,key_resp.started,Stimulus.stopped,practice_trials.key_resp.keys,practice_trials.key_resp.corr,practice_trials.key_resp.rt,practice_trials.key_resp.duration,BlankScreen.started,text.started,text.stopped,BlankScreen.stopped,fixCross.stopped,ExperimentStart.started,text_2.started,key_resp_5.started,ExperimentStart.stopped,blocks.key_resp_5.keys,blocks.key_resp_5.rt,blocks.key_resp_5.duration,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thanks.started,ThankYou.started,key_resp_3.started,Thanks.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,leeftijd,gender,links/rechtshandig,date,expName,expVersion,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03434170000002723,0.06139829999995072,0.06139829999995072,34.60193099999992,space,34.52997090000008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813,21,M,L,2026-02-25_11h05.10.925,VisualSearch_2526_3,,2025.2.4,2026-02-25 11h05.11.735246 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.60205819999999,34.617686100000014,37.1516398,y,2.5334195000000364,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813,21,M,L,2026-02-25_11h05.10.925,VisualSearch_2526_3,,2025.2.4,2026-02-25 11h05.11.735246 +0100,
vertical.xlsx,The target is tilted.,135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,space,3.717418500000008,None,1,1,0.5408756000000494,None,,,,0,0,0,1,0,0,0,3,,,,,41.07756219999999,,,,,,,,,,,,,,,37.28122209999992,37.28122209999992,37.28122209999992,space,3.717418500000008,None,41.072729200000026,41.07756219999999,41.516464499999984,41.5214019,41.54042389999995,42.08393490000003,1,1,0.5408756000000494,None,42.08413580000001,42.09900210000001,42.29929819999995,42.28333569999995,,,,,,,,,,,,,,,,,,,,813,21,M,L,2026-02-25_11h05.10.925,VisualSearch_2526_3,,2025.2.4,2026-02-25 11h05.11.735246 +0100,
vertical.xlsx,The target is tilted.,135,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,135,space,3.717418500000008,None,1,1,0.80114930000002,None,,,,0,0,0,1,0,1,1,0,,,,,42.29929819999995,,,,,,,,,,,,,,,,,,,,,42.28401829999996,42.29929819999995,42.78301869999996,42.788313899999935,42.8073498,43.616934300000025,1,1,0.80114930000002,None,43.61711909999997,43.632076499999926,43.83222290000003,43.8157023,42.8073498,,,,,,,,,,,,,,,,,,,813,21,M,L,2026-02-25_11h05.10.925,VisualSearch_2526_3,,2025.2.4,2026-02-25 11h05.11.735246 +0100,
vertical.xlsx,The target is tilted.,135,2,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,7,8,135,space,3.717418500000008,None,1,1,0.6788708999999926,None,,,,0,0,0,1,0,2,2,1,,,,,43.83222290000003,,,,,,,,,,,,,,,,,,,,,43.81608449999999,43.83222290000003,44.316500399999995,44.32160190000002,44.34014769999999,45.03282249999995,1,1,0.6788708999999926,None,45.03301669999996,45.04844009999999,45.24910969999996,45.23281220000001,44.34014769999999,,,,,,,,,,,,,,,,,,,813,21,M,L,2026-02-25_11h05.10.925,VisualSearch_2526_3,,2025.2.4,2026-02-25 11h05.11.735246 +0100,
vertical.xlsx,The target is tilted.,135,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,135,space,3.717418500000008,None,0,1,1.2272497999999814,None,,,,0,0,0,1,0,3,3,6,,,,,45.24910969999996,,,,,,,,,,,,,,,,,,,,,45.233509899999945,45.24910969999996,45.732843199999934,45.73749479999992,45.756508800000006,46.999388599999975,0,1,1.2272497999999814,None,46.99957710000001,47.01490890000002,47.21536600000002,47.19913789999998,45.756508800000006,,,,,,,,,,,,,,,,,,,813,21,M,L,2026-02-25_11h05.10.925,VisualSearch_2526_3,,2025.2.4,2026-02-25 11h05.11.735246 +0100,
vertical.xlsx,The target is tilted.,135,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,135,space,3.717418500000008,None,0,1,0.6023030000000063,None,,,,0,0,0,1,0,4,4,7,,,,,47.21536600000002,,,,,,,,,,,,,,,,,,,,,47.19985939999992,47.21536600000002,47.69932010000002,47.70468619999997,47.72367989999998,48.33191969999996,0,1,0.6023030000000063,None,48.3320344,48.3479509,,48.532222599999955,47.72367989999998,,,,,,,,,,,,,,,,,,,813,21,M,L,2026-02-25_11h05.10.925,VisualSearch_2526_3,,2025.2.4,2026-02-25 11h05.11.735246 +0100,
vertical.xlsx,The target is tilted.,135,5,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,135,space,3.717418500000008,None,1,1,0.7033924999999499,None,,,,0,0,0,1,0,5,5,2,,,,,48.54859669999996,,,,,,,,,,,,,,,,,,,,,48.532909899999936,48.54859669999996,49.032140899999945,49.03668970000001,49.056289600000014,49.765758300000016,1,1,0.7033924999999499,None,49.76595299999997,49.78124379999997,49.98166709999998,49.96541449999995,49.056289600000014,,,,,,,,,,,,,,,,,,,813,21,M,L,2026-02-25_11h05.10.925,VisualSearch_2526_3,,2025.2.4,2026-02-25 11h05.11.735246 +0100,
vertical.xlsx,The target is tilted.,135,6,6,0,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,135,space,3.717418500000008,None,0,1,0.8397747999999865,None,,,,0,0,0,1,0,6,6,4,,,,,49.98166709999998,,,,,,,,,,,,,,,,,,,,,49.96608500000002,49.98166709999998,50.46494059999998,50.46761689999994,50.48136269999998,51.33260829999995,0,1,0.8397747999999865,None,51.332796099999996,51.347619399999985,51.547702099999924,51.531635999999935,50.48136269999998,,,,,,,,,,,,,,,,,,,813,21,M,L,2026-02-25_11h05.10.925,VisualSearch_2526_3,,2025.2.4,2026-02-25 11h05.11.735246 +0100,
vertical.xlsx,The target is tilted.,135,7,7,0,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,135,space,3.717418500000008,None,0,1,0.8482888000000912,None,,,,0,0,0,1,0,7,7,5,,,,,51.547702099999924,,,,,,,,,,,,,,,,,,,,,51.5323214,51.547702099999924,52.032099599999924,52.03571119999992,52.048036000000025,52.898877500000026,0,1,0.8482888000000912,None,52.899065199999995,52.91412779999996,53.115440000000035,53.09764659999996,52.048036000000025,,,,,,,,,,,,,,,,,,,813,21,M,L,2026-02-25_11h05.10.925,VisualSearch_2526_3,,2025.2.4,2026-02-25 11h05.11.735246 +0100,
