file_name,block_instructions,target_example,thisN,thisTrialN,thisRepN,target_presence,opacity_1,opacity_2,opacity_3,opacity_4,opacity_5,opacity_6,opacity_7,opacity_8,opacity_9,opacity_10,opacity_11,opacity_12,n_distract,n_items,target_ori,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,WelcomeText.started,key_resp_2.started,Welcome.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,InformedConsent.started,text_4.started,InformedConsent.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,key_resp_4.started,example_target.started,text_3.started,blocks.key_resp_4.keys,blocks.key_resp_4.rt,blocks.key_resp_4.duration,FixCross.started,fixCross.started,FixCross.stopped,Stimulus.started,key_resp.started,Stimulus.stopped,practice_trials.key_resp.keys,practice_trials.key_resp.corr,practice_trials.key_resp.rt,practice_trials.key_resp.duration,BlankScreen.started,text.started,text.stopped,BlankScreen.stopped,fixCross.stopped,ExperimentStart.started,text_2.started,key_resp_5.started,ExperimentStart.stopped,blocks.key_resp_5.keys,blocks.key_resp_5.rt,blocks.key_resp_5.duration,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thanks.started,ThankYou.started,key_resp_3.started,Thanks.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,leeftijd,gender,links/rechtshandig,date,expName,expVersion,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017747499999131833,0.029684099999940372,0.029684099999940372,26.549713199999132,space,26.50359430000026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897,23,M,L,2026-02-25_12h03.28.177,VisualSearch_2526_3,,2025.2.4,2026-02-25 12h03.28.371805 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.54978459999984,26.555259099999603,30.803635699999177,y,4.237339899999824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897,23,M,L,2026-02-25_12h03.28.177,VisualSearch_2526_3,,2025.2.4,2026-02-25 12h03.28.371805 +0100,
tilted.xlsx,The target is tilted.,117,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,117,space,4.158214000000044,None,0,1,3.127481099999386,None,,,,0,0,0,0,0,0,0,4,,,,,35.02556149999964,,,,,,,,,,,,,,,30.839849199999662,30.839849199999662,30.839849199999662,space,4.158214000000044,None,35.020787599999494,35.02556149999964,35.517150099999526,35.522127599999294,35.536841499999355,38.66647339999963,0,1,3.127481099999386,None,38.666669599999295,38.681723599999714,38.88161869999931,38.8654721999992,,,,,,,,,,,,,,,,,,,,897,23,M,L,2026-02-25_12h03.28.177,VisualSearch_2526_3,,2025.2.4,2026-02-25 12h03.28.371805 +0100,
tilted.xlsx,The target is tilted.,117,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,117,space,4.158214000000044,None,0,1,1.1111544999994294,None,,,,0,0,0,0,0,1,1,6,,,,,38.88161869999931,,,,,,,,,,,,,,,,,,,,,38.866167599999244,38.88161869999931,39.36543409999922,39.37029299999995,39.38577169999917,40.4991,0,1,1.1111544999994294,None,40.499302799999896,40.51446059999944,40.71435829999973,40.698196699999244,39.38577169999917,,,,,,,,,,,,,,,,,,,897,23,M,L,2026-02-25_12h03.28.177,VisualSearch_2526_3,,2025.2.4,2026-02-25 12h03.28.371805 +0100,
tilted.xlsx,The target is tilted.,117,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,117,space,4.158214000000044,None,1,1,0.7262591999997312,None,,,,0,0,0,0,0,2,2,2,,,,,40.71435829999973,,,,,,,,,,,,,,,,,,,,,40.698890599999686,40.71435829999973,41.19817779999994,41.20299289999912,41.21746429999985,41.94793709999976,1,1,0.7262591999997312,None,41.948140199999216,41.963261499999135,42.163813299999674,42.14772819999962,41.21746429999985,,,,,,,,,,,,,,,,,,,897,23,M,L,2026-02-25_12h03.28.177,VisualSearch_2526_3,,2025.2.4,2026-02-25 12h03.28.371805 +0100,
tilted.xlsx,The target is tilted.,117,3,3,0,1,1,1,1,1,1,1,1,0,0,0,0,0,7,8,117,space,4.158214000000044,None,1,1,0.9223436000002039,None,,,,0,0,0,0,0,3,3,1,,,,,42.163813299999674,,,,,,,,,,,,,,,,,,,,,42.1484090999993,42.163813299999674,42.64693079999961,42.64935349999996,42.66339879999941,43.597684799999115,1,1,0.9223436000002039,None,43.59787619999952,43.61264469999969,43.812703799999326,43.79667969999991,42.66339879999941,,,,,,,,,,,,,,,,,,,897,23,M,L,2026-02-25_12h03.28.177,VisualSearch_2526_3,,2025.2.4,2026-02-25 12h03.28.371805 +0100,
tilted.xlsx,The target is tilted.,117,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,space,4.158214000000044,None,1,1,0.551316200000656,None,,,,0,0,0,0,0,4,4,3,,,,,43.812703799999326,,,,,,,,,,,,,,,,,,,,,43.79735559999972,43.812703799999326,44.29674739999973,44.30152629999975,44.316548099999636,44.88039639999988,1,1,0.551316200000656,None,44.881367599999976,44.8953477999994,45.0958815999993,45.07965139999942,44.316548099999636,,,,,,,,,,,,,,,,,,,897,23,M,L,2026-02-25_12h03.28.177,VisualSearch_2526_3,,2025.2.4,2026-02-25 12h03.28.371805 +0100,
tilted.xlsx,The target is tilted.,117,5,5,0,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,117,space,4.158214000000044,None,0,0,2.7091747000004034,None,,,,0,0,0,0,0,5,5,0,,,,,45.0958815999993,,,,,,,,,,,,,,,,,,,,,45.08034449999923,45.0958815999993,45.57941549999941,45.58418129999973,45.599385299999994,48.31200639999952,0,0,2.7091747000004034,None,48.31220209999992,48.32718919999934,48.52765249999993,48.51156529999935,45.599385299999994,,,,,,,,,,,,,,,,,,,897,23,M,L,2026-02-25_12h03.28.177,VisualSearch_2526_3,,2025.2.4,2026-02-25 12h03.28.371805 +0100,
tilted.xlsx,The target is tilted.,117,6,6,0,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,117,space,4.158214000000044,None,0,1,3.0191162999999506,None,,,,0,0,0,0,0,6,6,5,,,,,48.52765249999993,,,,,,,,,,,,,,,,,,,,,48.51222519999919,48.52765249999993,49.0112139999992,49.01597759999913,49.03049959999953,52.06031709999934,0,1,3.0191162999999506,None,52.06048549999923,52.07544979999966,52.27594109999973,52.25975319999998,49.03049959999953,,,,,,,,,,,,,,,,,,,897,23,M,L,2026-02-25_12h03.28.177,VisualSearch_2526_3,,2025.2.4,2026-02-25 12h03.28.371805 +0100,
tilted.xlsx,The target is tilted.,117,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,117,space,4.158214000000044,None,0,1,0.6795984999998836,None,,,,0,0,0,0,0,7,7,7,,,,,52.27594109999973,,,,,,,,,,,,,,,,,,,,,52.260467199999766,52.27594109999973,52.759570399999575,52.76432699999987,52.78043069999967,53.475665999999364,0,1,0.6795984999998836,None,53.47583709999981,53.491465699999935,53.69135709999955,53.67587209999965,52.78043069999967,,,,,,,,,,,,,,,,,,,897,23,M,L,2026-02-25_12h03.28.177,VisualSearch_2526_3,,2025.2.4,2026-02-25 12h03.28.371805 +0100,
