file_name,block_instructions,target_example,thisN,thisTrialN,thisRepN,target_presence,opacity_1,opacity_2,opacity_3,opacity_4,opacity_5,opacity_6,opacity_7,opacity_8,opacity_9,opacity_10,opacity_11,opacity_12,n_distract,n_items,target_ori,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,WelcomeText.started,key_resp_2.started,Welcome.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,InformedConsent.started,text_4.started,InformedConsent.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,key_resp_4.started,example_target.started,text_3.started,blocks.key_resp_4.keys,blocks.key_resp_4.rt,blocks.key_resp_4.duration,FixCross.started,fixCross.started,fixCross.stopped,FixCross.stopped,Stimulus.started,key_resp.started,Stimulus.stopped,practice_trials.key_resp.keys,practice_trials.key_resp.corr,practice_trials.key_resp.rt,practice_trials.key_resp.duration,BlankScreen.started,text.started,text.stopped,BlankScreen.stopped,ExperimentStart.started,text_2.started,key_resp_5.started,ExperimentStart.stopped,blocks.key_resp_5.keys,blocks.key_resp_5.rt,blocks.key_resp_5.duration,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thanks.started,ThankYou.started,key_resp_3.started,Thanks.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,leeftijd,gender,links/rechtshandig,date,expName,expVersion,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014937799999643175,0.028498399999989488,0.028498399999989488,55.24686910000037,space,55.20413550000012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827,23,M,R,2026-02-18_12h38.28.624,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.28.839465 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.24701389999973,55.25598019999961,68.21515590000035,y,12.963284700000258,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827,23,M,R,2026-02-18_12h38.28.624,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.28.839465 +0100,
vertical.xlsx,The target is tilted.,135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,space,4.307391600000301,None,1,1,0.6290677000006326,None,,,,0,0,0,1,0,0,0,3,,,,,72.59753879999971,,,,,,,,,,,,,,,68.2570896999996,68.2570896999996,68.2570896999996,space,4.307391600000301,None,72.59350929999982,72.59753879999971,73.10269770000014,73.08060540000042,73.08545830000003,73.10269770000014,73.74755269999969,1,1,0.6290677000006326,None,73.74772289999964,73.76335240000026,73.96317139999974,73.94669140000042,,,,,,,,,,,,,,,,,,,827,23,M,R,2026-02-18_12h38.28.624,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.28.839465 +0100,
vertical.xlsx,The target is tilted.,135,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,135,space,4.307391600000301,None,0,1,2.1353939000000537,None,,,,0,0,0,1,0,1,1,4,,,,,73.96317139999974,,,,,,,,,,,,,,,,,,,,,73.94735800000035,73.96317139999974,74.46928229999958,74.44707800000015,74.4519822000002,74.46928229999958,76.61372409999967,0,1,2.1353939000000537,None,76.61389770000005,76.6294068999996,76.82943909999995,76.8132587,,,,,,,,,,,,,,,,,,,827,23,M,R,2026-02-18_12h38.28.624,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.28.839465 +0100,
vertical.xlsx,The target is tilted.,135,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,135,space,4.307391600000301,None,0,1,0.8216741000005641,None,,,,0,0,0,1,0,2,2,6,,,,,76.82943909999995,,,,,,,,,,,,,,,,,,,,,76.81390649999958,76.82943909999995,77.3292005000003,77.31274120000035,77.31723450000027,77.3292005000003,78.16349840000021,0,1,0.8216741000005641,None,78.16366910000033,78.17856810000012,78.3790799999997,78.36275060000025,,,,,,,,,,,,,,,,,,,827,23,M,R,2026-02-18_12h38.28.624,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.28.839465 +0100,
vertical.xlsx,The target is tilted.,135,3,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,135,space,4.307391600000301,None,1,1,0.6876474999999118,None,,,,0,0,0,1,0,3,3,2,,,,,78.3790799999997,,,,,,,,,,,,,,,,,,,,,78.36334950000037,78.3790799999997,78.88365859999976,78.86291220000021,78.86733920000006,78.88365859999976,79.5797548999999,1,1,0.6876474999999118,None,79.57992339999964,79.59502299999986,79.79533679999986,79.77939160000005,,,,,,,,,,,,,,,,,,,827,23,M,R,2026-02-18_12h38.28.624,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.28.839465 +0100,
vertical.xlsx,The target is tilted.,135,4,4,0,1,1,1,1,1,1,1,1,0,0,0,0,0,7,8,135,space,4.307391600000301,None,1,1,1.2915963000004922,None,,,,0,0,0,1,0,4,4,1,,,,,79.79533679999986,,,,,,,,,,,,,,,,,,,,,79.7800556000002,79.79533679999986,80.30063859999973,80.27932950000013,80.28378710000015,80.30063859999973,81.59584689999974,1,1,1.2915963000004922,None,81.59601910000038,81.61129619999974,81.81194609999966,81.79539079999995,,,,,,,,,,,,,,,,,,,827,23,M,R,2026-02-18_12h38.28.624,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.28.839465 +0100,
vertical.xlsx,The target is tilted.,135,5,5,0,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,135,space,4.307391600000301,None,1,1,1.0767088000002332,None,,,,0,0,0,1,0,5,5,0,,,,,81.81194609999966,,,,,,,,,,,,,,,,,,,,,81.79606880000028,81.81194609999966,82.31558940000014,82.29529139999977,82.29995289999988,82.31558940000014,83.39560509999956,1,1,1.0767088000002332,None,83.39577629999985,83.41106969999964,83.61162890000014,83.59523950000039,,,,,,,,,,,,,,,,,,,827,23,M,R,2026-02-18_12h38.28.624,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.28.839465 +0100,
vertical.xlsx,The target is tilted.,135,6,6,0,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,135,space,4.307391600000301,None,0,1,1.7689738999997644,None,,,,0,0,0,1,0,6,6,5,,,,,83.61162890000014,,,,,,,,,,,,,,,,,,,,,83.5958856999996,83.61162890000014,84.11609409999983,84.09521539999969,84.09965699999975,84.11609409999983,85.89577329999975,0,1,1.7689738999997644,None,85.89597440000034,85.91049910000038,86.11120839999967,86.09491309999976,,,,,,,,,,,,,,,,,,,827,23,M,R,2026-02-18_12h38.28.624,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.28.839465 +0100,
vertical.xlsx,The target is tilted.,135,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,135,space,4.307391600000301,None,0,1,0.6681596999997055,None,,,,0,0,0,1,0,7,7,7,,,,,86.11120839999967,,,,,,,,,,,,,,,,,,,,,86.0955801,86.11120839999967,86.61511429999973,86.5951457000001,86.59964080000009,86.61511429999973,87.29463430000033,0,1,0.6681596999997055,None,87.29477539999971,87.31028669999978,,87.49493429999984,,,,,,,,,,,,,,,,,,,827,23,M,R,2026-02-18_12h38.28.624,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.28.839465 +0100,
