file_name,block_instructions,target_example,thisN,thisTrialN,thisRepN,target_presence,opacity_1,opacity_2,opacity_3,opacity_4,opacity_5,opacity_6,opacity_7,opacity_8,opacity_9,opacity_10,opacity_11,opacity_12,n_distract,n_items,target_ori,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,WelcomeText.started,key_resp_2.started,Welcome.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,InformedConsent.started,text_4.started,InformedConsent.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,key_resp_4.started,example_target.started,text_3.started,blocks.key_resp_4.keys,blocks.key_resp_4.rt,blocks.key_resp_4.duration,FixCross.started,fixCross.started,FixCross.stopped,Stimulus.started,key_resp.started,Stimulus.stopped,practice_trials.key_resp.keys,practice_trials.key_resp.corr,practice_trials.key_resp.rt,practice_trials.key_resp.duration,BlankScreen.started,text.started,text.stopped,BlankScreen.stopped,fixCross.stopped,ExperimentStart.started,text_2.started,key_resp_5.started,ExperimentStart.stopped,blocks.key_resp_5.keys,blocks.key_resp_5.rt,blocks.key_resp_5.duration,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thanks.started,ThankYou.started,key_resp_3.started,Thanks.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,leeftijd,gender,links/rechtshandig,date,expName,expVersion,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02742999999964013,0.04622539999991204,0.04622539999991204,20.034497699999974,space,19.962203300000056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824,22,M,R,2026-02-18_11h58.38.230,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h58.38.530715 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0346341999998,20.043815099999847,28.904144599999654,y,8.857499599999755,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824,22,M,R,2026-02-18_11h58.38.230,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h58.38.530715 +0100,
tilted.xlsx,The target is tilted.,117,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,117,space,8.20769509999991,None,0,1,1.760171999999784,None,,,,0,0,0,0,0,0,0,6,,,,,37.20284959999981,,,,,,,,,,,,,,,28.953411199999664,28.953411199999664,28.953411199999664,space,8.20769509999991,None,37.19686189999993,37.20284959999981,37.68508819999988,37.68990599999961,37.70259769999984,39.46853059999967,0,1,1.760171999999784,None,39.46870339999987,39.48429899999974,39.68447239999978,39.66807759999983,,,,,,,,,,,,,,,,,,,,824,22,M,R,2026-02-18_11h58.38.230,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h58.38.530715 +0100,
tilted.xlsx,The target is tilted.,117,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,space,8.20769509999991,None,0,0,0.6700420999995913,None,,,,0,0,0,0,0,1,1,3,,,,,39.68447239999978,,,,,,,,,,,,,,,,,,,,,39.66869059999999,39.68447239999978,40.167359699999906,40.169843899999705,40.18416849999994,40.86824639999986,0,0,0.6700420999995913,None,40.86843369999997,40.88415199999963,41.08428389999972,41.06810739999992,40.18416849999994,,,,,,,,,,,,,,,,,,,824,22,M,R,2026-02-18_11h58.38.230,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h58.38.530715 +0100,
tilted.xlsx,The target is tilted.,117,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,117,space,8.20769509999991,None,1,1,1.0623789000001125,None,,,,0,0,0,0,0,2,2,0,,,,,41.08428389999972,,,,,,,,,,,,,,,,,,,,,41.06893599999967,41.08428389999972,41.56803449999961,41.57323509999969,41.59249789999967,42.66714719999982,1,1,1.0623789000001125,None,42.66726100000005,42.68308429999979,42.8834554,42.86745229999997,41.59249789999967,,,,,,,,,,,,,,,,,,,824,22,M,R,2026-02-18_11h58.38.230,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h58.38.530715 +0100,
tilted.xlsx,The target is tilted.,117,3,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,117,space,8.20769509999991,None,0,0,0.8112236000001758,None,,,,0,0,0,0,0,3,3,2,,,,,42.8834554,,,,,,,,,,,,,,,,,,,,,42.86813439999969,42.8834554,43.36735520000002,43.37239180000006,43.391018299999814,44.21692209999992,0,0,0.8112236000001758,None,44.2170372999999,44.23280309999973,44.43336959999988,44.41728359999979,,,,,,,,,,,,,,,,,,,,824,22,M,R,2026-02-18_11h58.38.230,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h58.38.530715 +0100,
tilted.xlsx,The target is tilted.,117,4,4,0,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,117,space,8.20769509999991,None,1,0,1.3624669000000722,None,,,,0,0,0,0,0,4,4,5,,,,,44.43336959999988,,,,,,,,,,,,,,,,,,,,,44.41796469999963,44.43336959999988,44.917146799999955,44.92255260000002,44.941111499999806,46.31704529999979,1,0,1.3624669000000722,None,46.31722489999993,46.3326947999999,46.53331799999978,46.51693959999966,,,,,,,,,,,,,,,,,,,,824,22,M,R,2026-02-18_11h58.38.230,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h58.38.530715 +0100,
tilted.xlsx,The target is tilted.,117,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,117,space,8.20769509999991,None,0,1,0.8415789999999106,None,,,,0,0,0,0,0,5,5,7,,,,,46.53331799999978,,,,,,,,,,,,,,,,,,,,,46.517588599999726,46.53331799999978,47.016779699999915,47.021782399999665,47.040020099999765,47.884027799999785,0,1,0.8415789999999106,None,47.88419459999977,47.89895349999961,48.099543899999844,48.08349719999978,47.040020099999765,,,,,,,,,,,,,,,,,,,824,22,M,R,2026-02-18_11h58.38.230,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h58.38.530715 +0100,
tilted.xlsx,The target is tilted.,117,6,6,0,1,1,1,1,1,1,1,1,0,0,0,0,0,7,8,117,space,8.20769509999991,None,1,1,0.8697014999997918,None,,,,0,0,0,0,0,6,6,1,,,,,48.099543899999844,,,,,,,,,,,,,,,,,,,,,48.08414270000003,48.099543899999844,48.583755999999994,48.58879359999992,48.59907009999961,49.482744699999785,1,1,0.8697014999997918,None,49.48286179999968,49.49866169999996,,49.68303620000006,48.59907009999961,,,,,,,,,,,,,,,,,,,824,22,M,R,2026-02-18_11h58.38.230,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h58.38.530715 +0100,
tilted.xlsx,The target is tilted.,117,7,7,0,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,117,space,8.20769509999991,None,1,0,0.8986525000000256,None,,,,0,0,0,0,0,7,7,4,,,,,49.69941719999997,,,,,,,,,,,,,,,,,,,,,49.683710399999654,49.69941719999997,50.18303969999988,50.18846859999985,50.20735849999983,51.116257700000006,1,0,0.8986525000000256,None,51.11638819999962,51.13174459999982,51.332430999999815,51.31621649999988,,,,,,,,,,,,,,,,,,,,824,22,M,R,2026-02-18_11h58.38.230,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h58.38.530715 +0100,
