file_name,block_instructions,target_example,thisN,thisTrialN,thisRepN,target_presence,opacity_1,opacity_2,opacity_3,opacity_4,opacity_5,opacity_6,opacity_7,opacity_8,opacity_9,opacity_10,opacity_11,opacity_12,n_distract,n_items,target_ori,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,WelcomeText.started,key_resp_2.started,Welcome.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,InformedConsent.started,text_4.started,InformedConsent.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,key_resp_4.started,example_target.started,text_3.started,blocks.key_resp_4.keys,blocks.key_resp_4.rt,blocks.key_resp_4.duration,FixCross.started,fixCross.started,FixCross.stopped,Stimulus.started,key_resp.started,Stimulus.stopped,practice_trials.key_resp.keys,practice_trials.key_resp.corr,practice_trials.key_resp.rt,practice_trials.key_resp.duration,BlankScreen.started,text.started,text.stopped,BlankScreen.stopped,fixCross.stopped,ExperimentStart.started,text_2.started,key_resp_5.started,ExperimentStart.stopped,blocks.key_resp_5.keys,blocks.key_resp_5.rt,blocks.key_resp_5.duration,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thanks.started,ThankYou.started,key_resp_3.started,Thanks.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,leeftijd,gender,links/rechtshandig,date,expName,expVersion,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025503800000024057,0.05373959999997169,0.05373959999997169,71.89249659999996,space,71.83540219999986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883,21,M,R,2026-02-18_11h45.27.784,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h45.27.989301 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.89263489999985,71.90775470000017,81.57090289999996,y,9.674596299999848,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883,21,M,R,2026-02-18_11h45.27.784,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h45.27.989301 +0100,
tilted.xlsx,The target is tilted.,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,117,space,4.774195299999974,None,0,1,1.0203599999999824,None,,,,0,0,0,0,0,0,0,7,,,,,86.4110553999999,,,,,,,,,,,,,,,81.60696129999997,81.60696129999997,81.60696129999997,space,4.774195299999974,None,86.40621370000008,86.4110553999999,86.90106120000019,86.9061928000001,86.92214019999983,87.95143210000015,0,1,1.0203599999999824,None,87.9516208,87.96690260000014,88.16674210000019,88.15026979999993,,,,,,,,,,,,,,,,,,,,883,21,M,R,2026-02-18_11h45.27.784,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h45.27.989301 +0100,
tilted.xlsx,The target is tilted.,117,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,space,4.774195299999974,None,1,1,0.8727613000000929,None,,,,0,0,0,0,0,1,1,3,,,,,88.16674210000019,,,,,,,,,,,,,,,,,,,,,88.1509431999998,88.16674210000019,88.6505044999999,88.6552757999998,88.66643479999993,89.55059459999984,1,1,0.8727613000000929,None,89.5507805000002,89.56613340000013,89.76617750000014,89.74998370000003,88.66643479999993,,,,,,,,,,,,,,,,,,,883,21,M,R,2026-02-18_11h45.27.784,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h45.27.989301 +0100,
tilted.xlsx,The target is tilted.,117,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,117,space,4.774195299999974,None,1,1,1.2071866999999656,None,,,,0,0,0,0,0,2,2,0,,,,,89.76617750000014,,,,,,,,,,,,,,,,,,,,,89.75075319999996,89.76617750000014,90.2497045,90.2545227999999,90.27240849999998,91.4827306000002,1,1,1.2071866999999656,None,91.48289909999994,91.49818570000025,91.6985568,91.68227209999986,90.27240849999998,,,,,,,,,,,,,,,,,,,883,21,M,R,2026-02-18_11h45.27.784,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h45.27.989301 +0100,
tilted.xlsx,The target is tilted.,117,3,3,0,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,117,space,4.774195299999974,None,1,0,2.8582265999998526,None,,,,0,0,0,0,0,3,3,5,,,,,91.6985568,,,,,,,,,,,,,,,,,,,,,91.68303689999993,91.6985568,92.18227780000007,92.18718810000018,92.20290100000011,95.0644685000002,1,0,2.8582265999998526,None,95.06468840000025,95.07989660000021,95.28016479999997,95.26393390000021,92.20290100000011,,,,,,,,,,,,,,,,,,,883,21,M,R,2026-02-18_11h45.27.784,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h45.27.989301 +0100,
tilted.xlsx,The target is tilted.,117,4,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,117,space,4.774195299999974,None,1,0,1.1369520000002922,None,,,,0,0,0,0,0,4,4,4,,,,,95.28016479999997,,,,,,,,,,,,,,,,,,,,,95.26460350000025,95.28016479999997,95.76399360000005,95.76883379999981,95.78525769999987,96.93066439999984,1,0,1.1369520000002922,None,96.93085109999993,96.94567740000002,97.14613120000013,97.12994660000004,95.78525769999987,,,,,,,,,,,,,,,,,,,883,21,M,R,2026-02-18_11h45.27.784,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h45.27.989301 +0100,
tilted.xlsx,The target is tilted.,117,5,5,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,117,space,4.774195299999974,None,0,1,1.2471356999999443,None,,,,0,0,0,0,0,5,5,6,,,,,97.14613120000013,,,,,,,,,,,,,,,,,,,,,97.13064029999987,97.14613120000013,97.62968039999987,97.63453620000018,97.65065860000004,98.91244030000007,0,1,1.2471356999999443,None,98.91263729999991,98.92807459999995,99.12847199999987,99.11240270000008,97.65065860000004,,,,,,,,,,,,,,,,,,,883,21,M,R,2026-02-18_11h45.27.784,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h45.27.989301 +0100,
tilted.xlsx,The target is tilted.,117,6,6,0,1,1,1,1,1,1,1,1,0,0,0,0,0,7,8,117,space,4.774195299999974,None,1,1,0.754026299999623,None,,,,0,0,0,0,0,6,6,1,,,,,99.12847199999987,,,,,,,,,,,,,,,,,,,,,99.1131003999999,99.12847199999987,99.6122406999998,99.61713499999996,99.63255800000024,100.39566270000023,1,1,0.754026299999623,None,100.39585219999981,100.41077200000018,100.61119539999981,100.59504049999987,99.63255800000024,,,,,,,,,,,,,,,,,,,883,21,M,R,2026-02-18_11h45.27.784,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h45.27.989301 +0100,
tilted.xlsx,The target is tilted.,117,7,7,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,117,space,4.774195299999974,None,0,0,1.5999296999998478,None,,,,0,0,0,0,0,7,7,2,,,,,100.61119539999981,,,,,,,,,,,,,,,,,,,,,100.59576389999984,100.61119539999981,101.09484999999995,101.09970490000023,101.11588399999982,102.72778580000022,0,0,1.5999296999998478,None,102.72794250000015,102.74305370000002,102.94308820000015,102.9270320999999,101.11588399999982,,,,,,,,,,,,,,,,,,,883,21,M,R,2026-02-18_11h45.27.784,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h45.27.989301 +0100,
