file_name,block_instructions,target_example,thisN,thisTrialN,thisRepN,target_presence,opacity_1,opacity_2,opacity_3,opacity_4,opacity_5,opacity_6,opacity_7,opacity_8,opacity_9,opacity_10,opacity_11,opacity_12,n_distract,n_items,target_ori,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,WelcomeText.started,key_resp_2.started,Welcome.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,InformedConsent.started,text_4.started,InformedConsent.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,key_resp_4.started,example_target.started,text_3.started,blocks.key_resp_4.keys,blocks.key_resp_4.rt,blocks.key_resp_4.duration,FixCross.started,fixCross.started,FixCross.stopped,Stimulus.started,key_resp.started,Stimulus.stopped,practice_trials.key_resp.keys,practice_trials.key_resp.corr,practice_trials.key_resp.rt,practice_trials.key_resp.duration,BlankScreen.started,text.started,text.stopped,BlankScreen.stopped,fixCross.stopped,ExperimentStart.started,text_2.started,key_resp_5.started,ExperimentStart.stopped,blocks.key_resp_5.keys,blocks.key_resp_5.rt,blocks.key_resp_5.duration,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thanks.started,ThankYou.started,key_resp_3.started,Thanks.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,leeftijd,gender,links/rechtshandig,date,expName,expVersion,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03805529999999635,0.06579389999990326,0.06579389999990326,65.2490115999999,space,65.0010863,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,26,M,L,2026-02-18_11h11.04.166,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h11.04.909311 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.24906729999998,65.25518929999998,79.51880549999998,y,14.252668299999982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,26,M,L,2026-02-18_11h11.04.166,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h11.04.909311 +0100,
tilted.xlsx,The target is tilted.,117,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,117,space,11.115191900000013,None,1,0,2.1500886999999693,None,,,,0,0,0,0,0,0,0,4,,,,,90.85034489999998,,,,,,,,,,,,,,,79.6595165,79.6595165,79.6595165,space,11.115191900000013,None,90.84548659999996,90.85034489999998,91.29952779999996,91.30460089999997,91.32361559999993,93.48333559999992,1,0,2.1500886999999693,None,93.48352549999993,93.49887149999995,93.69903959999999,93.68295760000001,,,,,,,,,,,,,,,,,,,,801,26,M,L,2026-02-18_11h11.04.166,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h11.04.909311 +0100,
tilted.xlsx,The target is tilted.,117,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,117,space,11.115191900000013,None,1,0,0.9101162000000613,None,,,,0,0,0,0,0,1,1,7,,,,,93.69903959999999,,,,,,,,,,,,,,,,,,,,,93.6837003999999,93.69903959999999,94.18289389999995,94.18789249999998,94.20604189999995,95.13315469999998,1,0,0.9101162000000613,None,95.1333439,95.14865539999994,95.3485991,95.33216110000001,94.20604189999995,,,,,,,,,,,,,,,,,,,801,26,M,L,2026-02-18_11h11.04.166,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h11.04.909311 +0100,
tilted.xlsx,The target is tilted.,117,2,2,0,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,117,space,11.115191900000013,None,1,0,1.559690000000046,None,,,,0,0,0,0,0,2,2,5,,,,,95.3485991,,,,,,,,,,,,,,,,,,,,,95.33254829999998,95.3485991,95.83169679999992,95.83439409999994,95.84845139999993,97.41578349999997,1,0,1.559690000000046,None,97.41597279999996,97.43126359999997,97.63171249999994,97.61550890000001,95.84845139999993,,,,,,,,,,,,,,,,,,,801,26,M,L,2026-02-18_11h11.04.166,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h11.04.909311 +0100,
tilted.xlsx,The target is tilted.,117,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,space,11.115191900000013,None,0,0,0.8346083999999792,None,,,,0,0,0,0,0,3,3,3,,,,,97.63171249999994,,,,,,,,,,,,,,,,,,,,,97.61626889999991,97.63171249999994,98.1154421,98.12066870000001,98.13959769999997,98.9826233,0,0,0.8346083999999792,None,98.98281309999993,98.99767179999992,99.19803630000001,99.18186749999995,98.13959769999997,,,,,,,,,,,,,,,,,,,801,26,M,L,2026-02-18_11h11.04.166,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h11.04.909311 +0100,
tilted.xlsx,The target is tilted.,117,4,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,117,space,11.115191900000013,None,1,0,2.1445839000000433,None,,,,0,0,0,0,0,4,4,6,,,,,99.19803630000001,,,,,,,,,,,,,,,,,,,,,99.18265929999995,99.19803630000001,99.68185319999998,99.68659959999991,99.70593669999994,101.86501279999993,1,0,2.1445839000000433,None,101.86520580000001,101.88058809999995,102.08112059999996,102.0650842,99.70593669999994,,,,,,,,,,,,,,,,,,,801,26,M,L,2026-02-18_11h11.04.166,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h11.04.909311 +0100,
tilted.xlsx,The target is tilted.,117,5,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,117,space,11.115191900000013,None,0,0,1.826676099999986,None,,,,0,0,0,0,0,5,5,2,,,,,102.08112059999996,,,,,,,,,,,,,,,,,,,,,102.06585719999998,102.08112059999996,102.56484349999994,102.56991549999998,102.58879200000001,104.43130350000001,0,0,1.826676099999986,None,104.43151649999993,104.44692529999998,104.64742960000001,104.63139359999991,102.58879200000001,,,,,,,,,,,,,,,,,,,801,26,M,L,2026-02-18_11h11.04.166,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h11.04.909311 +0100,
tilted.xlsx,The target is tilted.,117,6,6,0,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,117,space,11.115191900000013,None,1,1,0.9913093999999774,None,,,,0,0,0,0,0,6,6,0,,,,,104.64742960000001,,,,,,,,,,,,,,,,,,,,,104.63222359999997,104.64742960000001,105.13126249999993,105.13667629999998,105.15669759999992,106.1643398,1,1,0.9913093999999774,None,106.16454349999992,106.17999899999995,106.38047940000001,106.36441259999992,105.15669759999992,,,,,,,,,,,,,,,,,,,801,26,M,L,2026-02-18_11h11.04.166,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h11.04.909311 +0100,
tilted.xlsx,The target is tilted.,117,7,7,0,1,1,1,1,1,1,1,1,0,0,0,0,0,7,8,117,space,11.115191900000013,None,1,1,1.5619247999999288,None,,,,0,0,0,0,0,7,7,1,,,,,106.38047940000001,,,,,,,,,,,,,,,,,,,,,106.36514309999995,106.38047940000001,106.86456279999993,106.86986549999995,106.88899279999998,108.46349239999995,1,1,1.5619247999999288,None,108.46360709999999,108.47989189999998,108.68701019999992,108.66370729999994,106.88899279999998,,,,,,,,,,,,,,,,,,,801,26,M,L,2026-02-18_11h11.04.166,VisualSearch_2526_3,,2025.2.4,2026-02-18 11h11.04.909311 +0100,
